global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26	motion_outlier27	motion_outlier28	motion_outlier29	motion_outlier30	motion_outlier31	motion_outlier32	motion_outlier33	motion_outlier34	motion_outlier35	motion_outlier36	motion_outlier37	motion_outlier38	motion_outlier39	motion_outlier40	motion_outlier41	motion_outlier42	motion_outlier43	motion_outlier44	motion_outlier45	motion_outlier46	motion_outlier47	motion_outlier48	motion_outlier49	motion_outlier50	motion_outlier51	motion_outlier52	motion_outlier53	motion_outlier54	motion_outlier55	motion_outlier56	motion_outlier57	motion_outlier58	motion_outlier59	motion_outlier60	motion_outlier61	motion_outlier62	motion_outlier63	motion_outlier64	motion_outlier65	motion_outlier66	motion_outlier67	motion_outlier68	motion_outlier69	motion_outlier70	motion_outlier71	motion_outlier72	motion_outlier73	motion_outlier74
994.331650743272	n/a	n/a	988695.4316698402	1050.2594674177997	n/a	1103044.94890072	n/a	901.7334951799608	n/a	n/a	813123.2963294683	919.2034457034858	696.573861184558	n/a	n/a	n/a	n/a	-0.2218837476	-0.0044102239	0.1324975629	-0.0525216194	0.0223096103	-0.0316013329	0.0036664036	-0.0082569533	0.0089444782	-0.007321645	0.0626566869	-0.007192647	0.048536429	-0.0558166726	0.1073609673	-0.0944107811	0.0057029851	-0.0024689569	0.0645804668	-0.0470194645	0.1178776046	-0.012068617	-0.0086146797	-0.0547336043	0.0247620894	-0.0378479374	0.0653634769	-0.032937132	0.1080156934	-0.078135021	0.0574022468	0.0259772761	-0.0072490732	0.0277886144	-0.0852760186	-0.0406655652	0.1278687235	-0.0246680129	0.0632822123	-0.1363859993	0.0045705239	-0.0903174473	0.0636820526	0.0388622527	-0.0398397716	0.1175926928	-0.1715512264	0.1516828715	-0.0297860039	0.0552245	-0.0771995462	0.0096786568	-0.1332197377	0.0068759876	-0.2460056918	0.0131870768	0.2128979496	-0.1476566035	0.147275477	0.1147017419	0.1146833673	0.1146527451	-0.637512281447286	n/a	n/a	0.4064219089961235	2.0948388285572577	n/a	n/a	4.388349717631144	0.5124808891103996	n/a	n/a	0.2626366617033857	0.091893650126317	n/a	n/a	0.0084444429335379	0.0145217776588366	n/a	n/a	0.0002108820263726	0.0045565931511322	n/a	2.0762541144944876e-05	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
982.8013690808256	-11.53028166244644	132.94739521534868	965898.531067145	1023.4789918313814	-26.78047558641822	1047509.246720181	717.1938726347423	898.9446180699025	-2.788877110058252	7.777835535006866	808101.4263568429	912.0386747281073	694.4823514582836	0.945214	53.111378	0.5596286858960944	0.2627045690059677	-0.2086242855	-0.0097093416	0.1501084881	0.0086976498	0.0024238519	-0.0275774244	-0.0293293456	-0.0081478987	-0.022960403	-0.0193274225	0.0660955105	-0.0448446133	0.0941665109	-0.0540506511	0.1340424908	-0.0653197932	-0.0231395475	0.0100628679	0.0399598529	-0.0103652067	0.0100262765	0.0992428742	0.0169930701	-0.0517287553	0.0522739979	-0.0617840658	0.06790322	-0.0359541219	0.1139397291	-0.0746545471	0.0571649732	-0.0072911878	-0.026959384	0.0450633828	0.0113187243	-0.0550054378	0.1169629318	-0.050155159	0.0444452928	-0.1615599854	0.0058751008	-0.0304323972	0.0738985372	0.0284174548	-0.0011727709	0.1131734025	-0.1422851872	0.1773695825	0.0038254818	0.1070044921	-0.0743563748	-0.0112217687	0.0104957208	0.0833423498	-0.1709672095	-0.0591408171	0.2238039282	-0.2051483803	0.1843425532	0.1146527451	0.1144874327	0.1142120884	-0.5749990754079022	0.0625132060393838	0.0039079009293224	0.3306239367199424	1.9982477914787184	-0.0965910370785392	0.0093298284439077	3.992994236149576	0.4694640791975786	-0.0430168099128209	0.0018504459350757	0.2203965216568303	0.0878927074315794	-0.0040009426947376	1.6007542446574232e-05	0.0077251280196532	0.0119010457150201	-0.0026207319438165	6.868235921340211e-06	0.0001416348891109	0.0040281151323793	-0.0005284780187529	1.6225711519703105e-05	2.792890163049906e-07	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
997.6388130192952	14.83744393846962	220.14974262722885	995283.2012425482	1094.365440328603	70.88644849722152	1197635.716985617	5024.888580549239	896.271027033459	-2.673591036443554	7.148089030151318	803301.7538996113	923.600714414075	843.3389905642769	1.451383	81.552925	1.5096365691360156	1.057998934227368	-0.0725622493	-0.1230826477	0.0801036558	-0.1487722096	0.1757170823	-0.0177971325	-0.1375681398	0.1421648344	-0.05396612	-0.0388870933	0.0819212748	0.0332241521	0.0696877354	-0.0783331188	0.0764338608	-0.0952613126	0.0411919646	0.0861575875	-0.1356500689	-0.0013429519	0.0998390592	0.1327515103	-0.009590347	-0.1015987423	-0.0493976555	-0.0541673359	0.074450169	-0.0533500856	0.0891094761	-0.0008960355	0.1482507201	-0.1478144969	0.0365592581	0.1677918419	-0.2124592262	-0.0415395788	0.1090118542	-0.0332880653	0.0523168954	-0.0529756736	-0.0424609214	-0.1164358142	0.0393766045	0.0421816292	0.0015671638	0.0450538897	-0.164930685	0.0628007352	-0.0121314861	0.1715550176	-0.0351243782	-0.0162677803	-0.1092704992	-0.155864339	0.0422960607	0.0228247667	0.0362945403	0.0138789299	-0.122300108	0.1145547726	0.1140958982	0.1133324686	-0.4613422781953744	0.1136567972125278	0.0129178675526096	0.2128366976504982	2.0086057426005937	0.0103579511218752	0.0001072871514431	4.034497029208082	-0.5803684970819845	-1.049832576279563	1.1021484382177846	0.3368275924052014	0.0859475784260487	-0.0019451290055306	3.783526848156814e-06	0.0073869862373017	0.0097650096495369	-0.0021360360654831	4.562650073044948e-06	9.535541345554877e-05	0.0013934953129522	-0.0026346198194271	1.94182918721975e-06	6.941221592918085e-06	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
996.0887651537934	-1.5500478655018242	2.4026483853467613	992192.8280656087	978.7109693792548	-115.65447094934814	957875.1615832808	13375.956650573611	909.7817985714694	13.510771538010433	182.5409475523128	827702.9210119377	911.959789421424	796.384402729346	1.17827	66.206718	0.8507716376722919	0.4831663569708603	-0.1139472851	-0.0926363736	0.0841691259	0.1481945496	-0.0330982923	-0.2898951619	0.0694125992	-0.0325307993	0.100124964	0.0579566565	0.052563857	-0.0915965383	0.0816137091	-0.0123449723	0.1152412383	-0.014945759	0.0811672837	0.116070914	-0.0874239482	-0.0513846286	0.0487518288	0.2015493546	-0.0073051252	-0.0093343797	0.1081033599	-0.0933141646	-0.04577853	0.1289215599	0.164092457	-0.0300988963	-0.0077945568	-0.0427260782	0.132485399	0.0071520964	0.1412562669	-0.0493210214	0.096711883	-0.0289796604	0.039292262	-0.0589459834	-0.0479876862	-0.0412922426	0.0420522388	0.0468895487	0.0348333512	0.0807514501	-0.2088989617	0.1100431566	-0.0374324786	0.1549738264	-0.0721237837	0.0649555256	0.0222099304	-0.1199952545	-0.039744717	-0.1278087845	-0.0769543267	0.0920166104	-0.0472085879	0.1144078661	0.1135094328	0.1120172664	-0.3327802373999162	0.1285620407954582	0.016528198333493	0.1107426864039445	1.961132398417945	-0.0474733441826487	0.0022537184078842	3.846040284124521	-0.2174137054328397	0.3629547916491448	0.1317361807810741	0.0472687193100375	0.0835072132476857	-0.002440365178363	5.9553822037667e-06	0.0069734546643944	0.0075481755194233	-0.0022168341301135	4.91435356043652e-06	5.697495367202121e-05	0.0029719252253764	0.0015784299124242	8.832339545228566e-06	2.491440988435468e-06	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
948.7650908228986	-47.32367433089473	2239.530152176585	900155.197564183	981.5943660085284	2.883396629273534	963527.4993796848	8.313976121705977	866.1074160644929	-43.674382506976485	1907.4516873656935	750142.0561619126	878.8765793952704	790.8445216462279	1.95939	110.097687	0.578247809123253	0.4155173747620199	-0.0344298717	-0.062319325	0.1844766191	0.092828528	-0.2211846311	0.3873505915	0.0242099219	-0.2632717685	0.0548365584	-0.2678730792	0.0999170263	0.1345580756	0.0156325743	-0.1427647056	0.0554890742	-0.0492103597	-0.4963795685	-0.1926004479	0.1460436752	-0.160937245	0.0408780938	-0.3523893571	0.2242524589	-0.0993823936	-0.0372469115	0.0481542706	0.3709102078	-0.2848352685	-0.1693323155	-0.1942385086	-0.1594655967	0.1712233693	0.0833200658	-0.0928881548	0.0010030791	-0.0205039907	0.0855420955	-0.024906606	0.0555541127	-0.0663928623	-0.0465224786	-0.1220863563	0.0179097757	0.0289661951	0.0336526118	0.0440463481	-0.1498828837	0.1259560731	0.0455065547	0.0867957055	0.1283539592	0.0599068032	-0.1518329424	-0.2231887108	-0.0695763938	-0.0521244447	-0.1079661526	0.204867706	-0.0400905025	0.1142120884	0.1127290384	0.1102715368	-0.3043918885638277	0.0283883488360884	0.0008058983496394	0.0926544218234537	1.9658897605863928	0.0047573621684477	2.263249480177834e-05	3.8647225507784246	-0.631503266852306	-0.4140895614194663	0.1714701648765659	0.3987963760451347	0.082566693362245	-0.0009405198854407	8.845776549094018e-07	0.0068172588527749	0.0069152322551393	-0.000632943264284	4.006171758024861e-07	4.782043714251897e-05	0.0019251376411161	-0.0010467875842603	3.7061549372420618e-06	1.0957642465615147e-06	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1001.7587907170662	52.99369989416755	2808.332228473093	1003520.6747789189	1056.9289323100893	75.33456630156093	1117098.767954145	5675.296879844279	901.4882840310976	35.38086796660468	1251.8058180703133	812681.1262453329	919.455633327187	953.0140415334552	2.234831	125.574692	2.028242611288521	1.15325263449409	0.0832394577	-0.0343913907	-0.0379775859	-0.0825573416	-0.2051701106	0.2234961115	-0.0285233984	-0.115642275	-0.039248806	-0.006320302	0.0750114596	-0.0767616197	0.010862551	0.1185688734	0.3153264912	0.05390309	-0.2498144876	0.081184912	0.069585653	-0.2233810971	-0.131466534	0.2482593858	-0.0058379477	-0.017240955	0.0860366513	0.0045045821	0.0442691635	-0.4425443946	0.0871789839	-0.0918378408	0.0804082906	0.153166617	0.0671774455	0.2247957098	0.2045865784	-0.004871395	0.0484702561	-0.07725004	0.0270669457	0.0165125723	-0.1244590294	-0.1607980067	0.030449526	0.0736661104	-0.1179313871	0.0175421074	-0.0306429634	0.0459099152	0.0043909144	-0.0876561743	-0.0729636221	-0.1901136836	-0.0908051294	0.2641448125	0.3390336426	0.1192497873	-0.0599814081	-0.1288816143	-0.0772886674	0.1139675232	0.1117560484	0.1081019891	-0.2084103222548208	0.0959815663090069	0.0092124610711302	0.0434348624223582	1.684084050961815	-0.2818057096245778	0.0794144579770118	2.836139090703957	-1.7658755831060873	-1.134372316253781	1.2868005518829688	3.118316575010264	0.0731261118790027	-0.0094405814832422	8.912457874173732e-05	0.0053474282385404	0.0061539643380921	-0.0007612679170471	5.795288415253823e-07	3.7871277074509336e-05	0.0020449486228497	0.0001198109817336	4.181814870094886e-06	1.4354671343969071e-08	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
988.6842248192204	-13.074565897845789	170.94427341711202	977496.4964063828	956.4488595677172	-100.48007274237204	914794.4209683868	10096.245018312378	904.4265400923008	2.93825606120322	8.633348681197457	817987.3664233302	905.2845158970038	862.8356422638669	1.615832	90.793274	0.5564143388201519	0.3700321093838937	-0.0032861946	-0.0033815633	0.0268427054	0.1759244698	-0.0543253928	0.016949314	0.0292501168	-0.056355291	-0.0028225986	0.0100206405	0.0368510162	-0.0058880697	0.0426816269	-0.020530223	0.0168310578	-0.0836581604	0.0285005313	0.1483251949	-0.0890990344	-0.0309767671	0.0995788275	0.0606919563	0.03270505	-0.0152335163	0.0337397455	-0.037568939	0.0305074245	0.1116628435	0.0220815881	-0.1601069696	-0.0216275711	-0.0137112192	0.2293388492	-0.0542215866	0.1059651714	-0.0197402533	0.0371302346	-0.0186456632	0.013349315	0.0158655343	-0.1140481507	-0.1679128168	-0.0106966789	0.0566814885	-0.0106913134	0.0735915006	-0.0340162701	0.0797780108	0.0479020501	0.1690629308	-0.0671944308	-0.1429801076	-0.0410175027	0.1694851542	0.2380537964	0.0572524092	-0.0649873471	-0.0169196078	0.0028005431	0.1136742748	0.110592125	0.105516962	-0.2036420298480976	0.0047682924067232	2.27366124760143e-05	0.0414700763206534	1.8610225347230624	0.1769384837612475	0.0313072270357292	3.4634048747470523	-1.463935539392466	0.3019400437136212	0.0911677899977835	2.14310726349631	0.0723737153417824	-0.0007523965372202	5.661005492210959e-07	0.0052379546723733	0.0061015026006607	-5.246173743139997e-05	2.752233894321153e-09	3.7228333985869285e-05	0.0026954407269692	0.0006504921041194	7.2654007126042496e-06	4.231399775218142e-07	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
982.324208179908	-6.360016639312335	40.44981165232976	964960.8499762834	1043.1799521158373	86.73109254812005	1088224.4124964003	7522.282414590564	891.5312190106285	-12.89532108167225	166.2893057994208	794827.9144705774	908.0205519168196	878.8016814213017	1.475604	82.91387899999998	1.9226767949372847	1.1208331942968872	0.0335805261	-0.010125179	0.0377755689	-0.0377709826	-0.0871458792	0.0706074298	-0.0324428461	-0.0992278916	0.04908	-0.0669397081	0.0664221224	0.0211948512	0.023688175	0.0132977139	0.0236724711	-0.014834633	-0.114841988	0.0135047269	0.0371325025	-0.1979606012	0.0484322926	0.0649011997	0.0522424912	-0.0713181493	-0.005001751	-0.0134644211	0.054804738	-0.1093972301	-0.0209816701	-0.049364331	-0.0166684511	0.1409696361	0.0703739472	0.1571101749	0.0166761847	-0.0028529715	0.0561622805	-0.0098296701	0.0323335321	-0.0376577571	-0.1027419356	-0.1499227455	-0.0055039326	0.083483453	0.0205047834	-0.0405931401	0.0822737905	-0.052948324	-0.0684386388	-0.1032386957	0.2557999101	0.0855644199	-0.2128439077	0.0107059042	0.0685894128	-0.1043951635	-0.0719345996	0.0679630086	-0.1856907442	0.1133324686	0.1092392569	0.1025263906	-0.2400466969641428	-0.0364046671160452	0.00132529978783	0.057622416723395	1.4050368339023152	-0.4559857008207473	0.207922959352988	1.9741285046222417	-0.8910770217104229	0.5728585176820431	0.3281668812808677	0.7940182586203175	0.0569738283300817	-0.0153998870117006	0.0002371565199731	0.0032460171145856	0.0066958653608575	0.0005943627601967	3.5326709070875854e-07	4.483461293073133e-05	0.0015411323124977	-0.0011543084144715	2.3750888046245085e-06	1.3324279157197083e-06	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
984.7304190123732	2.406210832465149	5.789850570272625	969693.998128284	994.3077847938838	-48.8721673219535	988647.9709017203	2388.4887387450194	891.021427958452	-0.5097910521765243	0.2598869168792477	793919.185081119	901.5343701664598	960.9822983280304	1.70866	96.009239	1.356516964636835	0.968868265631894	0.086806877	0.0019035278	-0.0571411179	0.098906803	0.3004288326	-0.1470197526	0.0853594878	0.0735044823	-0.3083569186	-0.074692484	0.0276380408	0.0177734936	0.0587476691	-0.0388879215	-0.0783520384	-0.1590676114	0.1482892209	0.1731871695	-0.1441612087	-0.1992804191	0.1854098652	-0.0751964788	0.0785407031	-0.063643801	-0.0817203021	-0.0807362526	-0.0715182205	0.2706866528	0.0513675449	-0.125073013	0.1733505359	-0.0562302677	0.1769635566	0.0620923827	-0.0273837415	-0.0003198284	0.0195634473	-0.0345216447	-0.0199196696	0.0868421152	-0.0811178562	-0.1347037884	-0.0150312658	0.1040593898	-0.0050461896	0.0565951301	-0.0708284014	0.016111331	0.0693517335	-0.1141192438	-0.0084179064	-0.0607175742	0.1093689547	0.2252652715	0.1882822321	0.1113503331	-0.1898429202	0.0427504328	-0.0554103107	0.1129422506	0.1076997553	0.099141769	-0.1205543917398017	0.1194923052243411	0.014278411007827	0.0145333613677535	1.4779530639170133	0.0729162300146981	0.0053167765995563	2.184345259141687	-1.8242365515391936	-0.9331595298287708	0.8707867081102524	3.327838995971609	0.059523221580718	0.0025493932506363	6.4994059463899225e-06	0.0035430139073472	0.0052621221557889	-0.0014337432050685	2.0556195780803804e-06	2.7689929582444425e-05	0.0009052907768221	-0.0006358415356756	8.195513905991614e-07	4.0429445849030523e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1001.1279295933122	16.397510580938956	268.878353252005	1002257.1314117918	1026.8866823251478	32.57889753126403	1054496.2583367492	1061.3845643526015	903.663551374021	12.642123415569015	159.82328445447845	816607.814081908	916.6304834527411	880.1823650919808	1.678236	94.299698	2.7368573885348	1.709326692754066	0.0355037636	0.0060871719	0.0343423298	0.0224801624	0.0664843003	-0.0098730453	0.0392656745	-0.0266845088	0.1059743388	0.0099940061	-0.0053048667	0.0437299943	-0.0063964247	0.0150815091	0.0168731242	0.0118256614	0.1183255163	0.0779239371	-0.0391736462	0.0577590238	0.0547644331	-0.0553231595	-0.00011721	-0.0060663602	-0.0584024832	-0.0041318832	-0.0445352938	0.0814843897	0.0930712586	0.0351715028	0.0147912977	-0.018766842	0.1055574288	-0.1251705434	0.0138825338	0.0088721354	-0.0048643727	-0.0208549098	0.0099501843	0.0454836947	-0.1256233353	-0.0885515224	-0.0358071164	0.069314542	0.0510504411	-0.0804962585	0.1683891668	-0.1302134948	0.0175587619	-0.0209556029	0.0525847134	0.0261561427	0.1019317333	-0.021596296	-0.1138435812	0.0718363026	0.0399605066	-0.0739262507	0.1245300134	0.1125037874	0.1059762505	0.0953761056	-0.1506611401459991	-0.0301067484061973	0.000906416299594	0.0226987791500923	0.979592571808368	-0.4983604921086453	0.2483631800947711	0.9596016067421328	-0.6864033004424215	1.137833251096772	1.2946645073014502	0.4711494908582491	0.0392706716364565	-0.0202525499442615	0.0004101657792448	0.0015421856507783	0.0062411872045566	0.0009790650487677	9.585683697184992e-07	3.895241772232103e-05	0.0007257678313876	-0.0001795229454345	5.267389450770599e-07	3.2228487937478466e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
