global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26	motion_outlier27	motion_outlier28
975.4513945793676	n/a	n/a	951505.4231868332	973.4480792589424	n/a	n/a	947601.163012924	896.3206080068456	n/a	803390.6323377615	n/a	896.9314699067401	1023.7244777393628	n/a	n/a	n/a	n/a	-0.0185727601	-0.0284913301	0.025201455	0.0181393317	-0.0575643121	0.0302337318	-0.0248199999	0.0075921788	-0.042229802	0.1046957558	-0.0439503691	-0.0025106614	-0.0350313803	-0.0007940814	-0.0517741146	-0.0615698691	-0.0004356674	-0.0007694847	-0.0234924693	-0.006854846	0.0461547346	-0.0084874117	0.0746879307	-0.0295672921	0.0053819376	-0.0370586378	0.0249992181	-0.0400169639	-0.0160478527	-0.0206305124	0.0341926402	-0.0439725372	0.0376721666	-0.0425547616	0.0771190304	-0.0304720835	0.0497301726	-0.0135264333	0.007315281	-0.008767551	0.0003423022	0.0231350575	-0.0041772855	0.0808811365	-0.0051932735	0.0609786863	-0.0079968599	0.0574142565	-0.0156285227	0.024713804	-0.0556030456	0.0570678285	0.1147017419	0.1146833673	0.1146527451	-0.3235534460999929	n/a	n/a	0.104686832483181	0.4156951425462978	n/a	n/a	0.1728024515365868	-0.5188055313406039	n/a	n/a	0.2691591793496063	0.011940369331639	n/a	n/a	0.0001425724197759	0.0122303360349396	n/a	n/a	0.0001495811195275	0.0019411323684572	n/a	3.7679948718722583e-06	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
973.3698802638886	-2.081514315479012	4.332701845544061	947448.9238049368	970.6098453111885	-2.8382339477539062	8.055571942182723	942083.4718150093	892.9270732615254	-3.3935347453202667	797318.7581633935	11.516078067695886	894.2205490731665	1019.7507980529602	0.889278	41.897839	0.3875119753954356	0.2335691155064163	-0.0218650538	-0.0413386056	0.0219641065	0.0146298838	-0.0607532513	0.0283844935	0.0115627779	-0.0449075959	0.0094888702	0.1064906823	-0.0166911058	0.0190511053	-0.010443215	-0.0290361385	-0.075099088	-0.0240171814	-0.0259917383	-0.0412112646	-0.023330304	-0.0182802309	0.0617178044	-0.0082422107	0.0602470351	-0.0596145688	0.019315443	0.0089279878	0.0115580238	-0.0218037261	-0.0234631298	-0.0128708232	0.0504739476	-0.0494784423	0.0361358455	-0.0406237559	0.0851307039	-0.0246938079	0.0517607847	-0.0185309993	0.0315933653	0.013311863	0.0318522007	0.0381306422	0.0163194398	-0.0267781557	0.0736493608	0.0225576853	0.0454864457	-0.0552358259	0.0822750287	0.0273363138	0.0087883002	0.0473254369	0.1146527451	0.1144874327	0.1142120884	-0.3090193095609095	0.0145341365390834	0.0002112411249367	0.0954929336815012	0.4218214116517913	0.0061262691054935	3.7531173152924375e-05	0.17793330332791	-0.6789778132189426	-0.1601722818783386	0.0256551598821139	0.4610108708435773	0.0151634466433164	0.0032230773116774	1.038822735704962e-05	0.0002299301141047	0.0125760734348463	0.0003457373999067	1.1953434969424558e-07	0.0001581576230386	0.0025059034143235	0.0005647710458662	6.279551921918174e-06	3.189663342489142e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
971.7940261949084	-1.5758540689802203	2.4833160467215167	944383.6293481104	968.3681534696216	-2.241691841566876	5.025182312547492	937736.8806541646	892.1605979994972	-0.7664752620281661	795950.5326228205	0.5874843273011459	892.7686553617245	1020.9310660652824	0.836169	39.39566	0.1492395981705134	0.0886103926268072	-0.0235255165	-0.0297912326	0.0159326191	0.0317070056	-0.056086061	0.004000466	-0.0394863254	0.0263800937	-0.0279186546	0.0849059493	-0.0384417563	0.036915941	-0.0011243789	-0.0135437062	-0.025795621	-0.0452374838	0.0266357399	0.0060325705	-0.0130516151	-0.0266146237	0.0415097048	-0.0171682834	0.039523503	-0.0318847686	0.0225876523	-0.0574861617	-0.0211787508	-0.0257754734	-0.02354317	-0.0113366122	0.0420676775	-0.0497708162	0.0312218712	-0.0464325014	0.0938296709	-0.023062201	0.0545000066	-0.0073159429	-0.0654555195	-0.0208117942	0.0120666919	0.0221021607	-0.016237376	0.0702660916	-0.0318457928	0.046563547	-0.0406701288	0.0120479762	0.0384925499	0.0634735625	0.0003806795	0.0656541467	0.1145547726	0.1140958982	0.1133324686	-0.3122787606176445	-0.0032594510567349	1.0624021191250742e-05	0.0975180243328921	0.4302540829121568	0.0084326712603654	7.110994458539349e-05	0.185118575862581	-0.6261122950634146	0.0528655181555279	0.0027947630098524	0.3920166060295763	0.0138081949326853	-0.0013552517106311	1.8367071991685247e-06	0.000190666247299	0.0123681279697254	-0.0002079454651208	4.324131646434721e-08	0.0001529705894755	0.0026363453925292	0.0001304419782057	6.950317028709942e-06	1.7015109678216385e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
969.1133253459732	-2.680700848935203	7.186157041481917	939180.63736313	965.4522604193568	-2.915893050264799	8.502432280582553	932098.0671488456	894.3808914033493	2.2202934038521107	799917.1789074497	4.929702799189192	898.5736142542089	1019.6976170325494	0.864934	40.750877	0.1225118434266543	0.061066165099574	-0.02144456	-0.0433273525	0.0259539549	0.035519226	-0.0420916906	0.0253008411	0.0257828439	-0.0342060834	-0.0025253798	0.0944852213	-0.0461877466	0.0220038607	0.0286865425	-0.0451648953	-0.0136516984	-0.0482289769	-0.0411843832	0.0004894805	-0.041375273	-0.008573972	0.0807602253	0.0049691165	0.052736228	-0.0222468856	0.0119160161	-0.0016904013	0.0198522075	-0.056059068	-0.0202383292	-0.012951771	0.0483839141	-0.0491696473	0.0362120594	-0.0452977273	0.0831886446	-0.029358042	0.05856142	-0.0130830828	0.0323532326	0.0022255838	0.0263267845	0.0301659637	0.0076653127	-0.0393362425	0.0588232133	-0.0152924658	0.0276132143	-0.0133754799	-0.0031461232	-0.0619084862	0.0202949487	0.0345514147	0.1144078661	0.1135094328	0.1120172664	-0.2911691269144825	0.0211096337031619	0.0004456166350816	0.084779460468142	0.4467808105388684	0.0165267276267116	0.0002731327260475	0.1996130926657682	-0.6256752472666989	0.0004370477967157	1.910107766140628e-07	0.3914695150422447	0.0131107576819792	-0.0006974372507061	4.86418718672484e-07	0.0001718919669955	0.013246013912775	0.0008778859430496	7.706837290040861e-07	0.0001754568845774	0.0025228999002836	-0.0001134454922455	6.365023906851e-06	1.2869879710846482e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
968.4785873463928	-0.6347379995803522	0.4028923281112671	937950.7741484648	965.2968211528683	-0.1554392664884289	0.0241613655664608	931797.9529278328	890.1018652585474	-4.279026144801946	792281.3305367453	18.310064747898608	890.3712438604489	1013.2373283835916	0.885827	41.735256	0.2382995489518676	0.1043176755612012	-0.0270544032	-0.0290085951	0.0070469067	0.0246181513	-0.0375192266	0.0010852847	-0.0482997901	0.013601008	0.0023607326	0.0453669472	0.0101588905	0.0415010409	0.0105317614	-0.0361198819	-0.00882421	-0.0633941753	-0.0154849997	0.0436255184	0.0147226612	-0.026136936	0.0596855117	-0.0282316034	0.05476067	-0.0298263299	-0.0235670586	-0.0580235015	-0.0698692856	-0.030354947	-0.0238014161	-0.0110204424	0.0395465524	-0.0439375127	0.0323688249	-0.039813652	0.0943182724	-0.0221765123	0.0556612351	-0.0112496578	-0.0750835233	-0.0026122639	0.017243751	0.0471452381	-0.0199193275	0.0690093949	-0.0569097107	0.0173028737	-0.0098887762	-0.021749987	0.0817114274	0.1106380072	0.0182104751	0.0696373301	0.1142120884	0.1127290384	0.1102715368	-0.3168269015783238	-0.0256577746638413	0.0006583214007004	0.1003792855637208	0.4187418107967176	-0.0280389997421508	0.0007861855065403	0.175344704109314	-0.6686962890136243	-0.0430210417469254	0.0018508100329907	0.4471547269405926	0.0144359718039565	0.0013252141219772	1.7561924690880653e-06	0.0002083972819246	0.0122013702497592	-0.0010446436630157	1.091280382679068e-06	0.0001488734359717	0.0020611230292977	-0.0004617768709859	4.248228141901327e-06	2.1323787857752882e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
968.1107900165396	-0.3677973298532606	0.1352748758471882	937238.5017464485	962.8820866356212	-2.4147345172470978	5.830942788784574	927141.912763768	889.9853878210087	-0.1164774375387196	792073.9905349112	0.0135669934555863	893.48172075898	1019.239050835639	0.8467719999999999	39.895191	0.2551910753972002	0.1532903847433799	-0.0173026379	-0.0438322479	0.0146945056	0.0358495625	-0.0372833112	-0.0012147826	-0.0057676073	0.0091818403	-0.0247723525	0.0707851164	-0.0554993607	0.0172866999	-0.0101221933	0.0027893832	-0.0114857421	0.0076830132	-0.0562686407	0.0294140159	-0.0132985556	-0.0041336523	0.0615602175	-0.0065777755	0.0360976663	-0.0328522459	0.0042937433	-0.0241242367	0.0570574847	-0.0428914397	-0.0170289248	-0.0113640472	0.0391542294	-0.0493753903	0.0328156247	-0.0444083141	0.0901677303	-0.0318659879	0.0655752323	-0.0111668725	0.0275321726	0.0068834481	0.0290008206	0.0396279759	0.0163190198	-0.019823697	-0.0138256948	-0.0026683024	0.0257348065	0.0515988415	-0.0591206081	-0.0675697815	0.039141831	0.0252044311	0.1139675232	0.1117560484	0.1081019891	-0.3170447418612951	-0.0002178402829712	4.7454388885008313e-08	0.1005173683418952	0.4645840897495077	0.0458422789527901	0.0021015145395854	0.2158383764483786	-0.6026769547831705	0.0660193342304538	0.0043585524922323	0.3632195118267157	0.0118351619580372	-0.0026008098459192	6.764211854630767e-06	0.0001400710585729	0.0119746187737697	-0.0002267514759895	5.1416231863416926e-08	0.0001433914947771	0.0020957941460086	3.4671116710900066e-05	4.392353102443916e-06	1.2020863339808538e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
968.1535661310268	0.0427761144871965	0.0018297959706217	937321.3276122244	969.015429157856	6.133342522234784	37.61789049505335	938990.901945984	892.760470248685	2.7750824276763524	797021.2572386531	7.701082480398077	893.0437842787852	1000.5375034206515	0.844955	39.809605	0.2720572821099767	0.1389083962866904	-0.0293574724	-0.0352182416	-0.0001638879	0.0220669169	-0.0270899692	0.0235418903	-0.0126814731	0.0096387901	0.0255256214	0.0828184739	0.0050870958	0.0068040453	-0.0148417909	-0.0084178445	-0.0076195627	-0.0249831162	-0.0060993078	0.0338018809	-0.0052874353	-0.0119458432	0.0697394803	-0.0130094548	0.0509659211	-0.0334558591	-0.0299697927	-0.0554978802	-0.0147615089	-0.0350209753	-0.0213132131	-0.0100304656	0.0394303443	-0.0456846473	0.0304888612	-0.0369509577	0.089395073	-0.020907903	0.0632871815	-0.0151459166	-0.0608897449	-0.0089153649	0.0242371418	0.0440277517	-0.0215235176	0.0466158037	4.74307e-05	-0.035071541	0.041535	-0.0575579052	0.0557142375	0.0790506235	0.0205763041	0.0615899956	0.1136742748	0.110592125	0.105516962	-0.313451704029049	0.0035930378322461	1.2909920863951944e-05	0.0982519707587145	0.4179795619530182	-0.0466045277964894	0.0021719820111337	0.174706914210437	-0.6804290597447817	-0.0777521049616112	0.0060453898259614	0.4629837053451677	0.0138053754434213	0.001970213485384	3.881741177989361e-06	0.0001905883911338	0.0127662696691979	0.0007916508954282	6.267111402322709e-07	0.0001629776412666	0.0022160819955889	0.0001202878495802	4.911019411173281e-06	1.4469166756652866e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
968.7844552855314	0.6308891545046436	0.398021125271584	938543.3208028838	970.2575467953012	1.242117637445176	1.542856225252386	941399.707113236	894.7098334284112	1.94936317972622	800505.6860334954	3.8000168064723177	895.3926614571321	1016.135559394524	0.852805	40.17942	0.2764105423123407	0.1766100851509367	-0.0152138278	-0.0362732831	0.0153048087	0.0215929551	-0.0243775766	0.0181293401	-0.0204070713	0.0134549142	-0.0229336552	0.0447742571	-0.0715806115	-0.006289508	-0.0122815498	-0.0081232157	-0.0071825175	0.0008193201	-0.0039641264	0.0089554629	-0.0359722585	-0.0008248036	0.0334926887	-0.000689824	0.0564319084	-0.0382840123	-0.0279304648	-0.0554261887	0.0101781739	-0.0353836924	-0.0165291306	-0.009382473	0.0383238503	-0.0468342455	0.0319818068	-0.0443883247	0.0953579907	-0.0267928268	0.0676781467	-0.013476893	0.0234950804	0.0021899721	0.0205023094	0.0313475691	0.0159790312	-0.0171247801	-0.0466720062	-0.0032819568	-0.0300913701	0.0609019035	-0.0428021328	0.0017768086	0.0175405583	0.0045584928	0.1133324686	0.1092392569	0.1025263906	-0.3321887525505644	-0.0187370485215154	0.0003510769872976	0.1103493673211001	0.4291277851079513	0.011148223154933	0.0001242828795121	0.184150655951656	-0.5531742229260246	0.1272548368187571	0.0161937934937685	0.3060017209098111	0.0114701967233999	-0.0023351787200214	5.453059654440786e-06	0.0001315654128734	0.0127259346890802	-4.033498011770005e-05	1.6269106210952583e-09	0.0001619494137107	0.0022061870193853	-9.894976203600036e-06	4.867261164504193e-06	9.791055406981098e-11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
967.1124054204384	-1.6720498650929585	2.7957507513573807	935306.4047181064	968.8086679001484	-1.4488788951528022	2.0992500528192046	938590.23499846	888.6435238677676	-6.066309560643617	789687.3125121237	36.80011168555615	889.5174247488325	1001.1104917459554	0.820493	38.657059	0.1742533142507505	0.0873808696611802	-0.0266120088	-0.0396926705	0.0043701353	0.0161588326	-0.0215523057	0.0211823061	-0.0036397319	-0.0039426758	0.0447896523	0.071445495	0.0199958086	0.0348932924	-0.0296591854	-0.0541070135	-0.0108017942	0.0181185889	-0.0365491628	0.0291241804	0.0041987992	-0.0284096688	0.0530778928	-0.0363416812	0.0347106913	-0.0510176785	-0.0251209754	-0.0324172416	-0.0311497346	-0.0644501064	-0.0189388047	-0.009401839	0.036916849	-0.0528057217	0.0313686381	-0.0451357159	0.0982162485	-0.0190166029	0.0678949812	-0.0128080246	-0.0418202809	-0.0165447932	0.0012772489	-0.0021274834	-0.0206166848	0.0194382048	0.0569737004	-0.0631838369	0.0622627127	-0.0397681486	0.0416610212	0.0120992196	0.0130680064	0.005990443	0.1129422506	0.1076997553	0.099141769	-0.2975838624803799	0.0346048900701845	0.0011974984167695	0.0885561552087416	0.42456309629749	-0.0045646888104612	2.083638393635053e-05	0.1802538227377117	-0.6129610372582093	-0.0597868143321846	0.0035744631679911	0.3757212331966598	0.0122184601775082	0.0007482634541083	5.598981967540845e-07	0.0001492907691093	0.0121231943188169	-0.0006027403702633	3.632959539451401e-07	0.0001469718404917	0.0023611216157721	0.0001549345963868	5.574895284466252e-06	2.4004729157540616e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
967.6085393208704	0.4961339004319143	0.2461488471577846	936266.2853666684	969.4922368073268	0.683568907178369	0.4672664508610297	939915.1972296736	893.808052289604	5.164528421836394	798892.8343377354	26.67235381995592	893.0196657075213	1016.3351235708872	0.8286409999999998	39.040955	0.072655937046415	0.0352804472450833	-0.0166886834	-0.0329011293	0.0131696223	0.0244421967	-0.0275111964	0.0137034329	-0.0253630371	0.0106714123	0.0151403607	0.0727416524	-0.0098016965	0.0002116996	0.0270504029	0.0235608379	0.0032055652	0.0121173728	-0.0440946226	-0.0041596372	-0.0239027512	0.0009217666	0.0543357899	0.0051930744	0.0476262126	-0.0788177455	-0.0642185071	-0.065668292	-0.0281382239	-0.0226138994	-0.0157406762	-0.0096847875	0.0391558147	-0.0485583011	0.035042823	-0.0452732582	0.0963531456	-0.0339310613	0.0675480284	-0.0101469755	0.0086876545	0.0151696357	0.030272259	0.0374647715	0.0168049524	-0.0091192702	-0.0761564283	0.0276894181	-0.0474335251	0.014904122	-0.0126920872	0.0465046574	0.022244843	0.0157470106	0.1125037874	0.1059762505	0.0953761056	-0.3164334584706694	-0.0188495959902895	0.0003553072689971	0.1001301336397088	0.4092211895721647	-0.0153419067253253	0.0002353741019685	0.1674619819948575	-0.608500621647714	0.0044604156104952	1.989530741834981e-05	0.3702730065456544	0.0119634045115205	-0.0002550556659876	6.505339275242899e-08	0.0001431230475062	0.0124865830421125	0.0003633887232955	1.3205136421840593e-07	0.0001559147560675	0.0022994856306493	-6.163598512279973e-05	5.28763416556261e-06	3.798994662057989e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
